price_date,eth_price,btc_price,eth_volume,btc_volume
2015-10-17 00:00:00.000,0.5490283089973744,77.502,317377.7617794195,0.0
2015-10-18 00:00:00.000,0.5184445473595721,76.3915,133661.67045159836,0.0
2015-10-19 00:00:00.000,0.4870672984193326,77.0,240250.37656809334,0.0
2015-10-20 00:00:00.000,0.4329785990312485,85.75,352361.0618641571,0.0
2015-10-21 00:00:00.000,0.4397689744048958,93.804,599041.0131522977,0.0
2015-10-22 00:00:00.000,0.5654615066780281,88.0622,979304.0724230009,0.0
2015-10-23 00:00:00.000,0.540737766800056,95.58,866798.4888542511,0.0
2015-10-24 00:00:00.000,0.5685737685118122,94.0,259157.66241063716,0.0
2015-10-25 00:00:00.000,0.6319388092249569,97.301,476617.738601437,0.0
2015-10-26 00:00:00.000,0.7439579097275092,98.9796,1174026.819064362,0.0
2015-10-27 00:00:00.000,0.8544552504832845,97.8,1887568.9059290001,0.0
2015-10-28 00:00:00.000,1.010409721259424,88.7869,2447633.7976275166,0.0
2015-10-29 00:00:00.000,1.163748635576317,91.572,2236842.210445422,0.0
2015-10-30 00:00:00.000,1.041849054896385,89.28,2384549.998119618,0.0
2015-10-31 00:00:00.000,0.9070916284167455,90.3672,652271.5873221146,0.0
2015-11-01 00:00:00.000,1.058541941291151,91.7024,603996.1990296076,0.0
2015-11-02 00:00:00.000,0.9550458603200441,94.5806,970665.6783058537,0.0
2015-11-03 00:00:00.000,1.002344802929553,94.525,1878273.0109212757,0.0
2015-11-04 00:00:00.000,0.9018086605486009,96.9499,3218064.880847628,0.0
2015-11-05 00:00:00.000,0.906601136813436,94.13,1202885.3800460405,0.0
2015-11-06 00:00:00.000,0.9094421987209234,94.005,913629.1696859167,0.0
2015-11-07 00:00:00.000,0.922482091197951,98.5759,904631.8699629814,0.0
2015-11-08 00:00:00.000,1.030499514179018,101.5,1040086.7545033679,0.0
2015-11-09 00:00:00.000,0.9958029845225516,110.34,1972521.3874033373,0.0
2015-11-10 00:00:00.000,0.9348342219016499,106.23,865031.5412400892,0.0
2015-11-11 00:00:00.000,0.7887611772679245,101.61,1243322.7527190507,0.0
2015-11-12 00:00:00.000,0.90074206650109,103.7,826829.6689207307,0.0
2015-11-13 00:00:00.000,0.9040815579448993,104.86,545086.2658886773,0.0
2015-11-14 00:00:00.000,0.8842289054037304,106.56,361586.11600976856,0.0
2015-11-15 00:00:00.000,0.9108255481961639,105.841,432023.407831642,0.0
2015-11-16 00:00:00.000,0.9338407839578461,106.75,616346.9298519328,0.0
2015-11-17 00:00:00.000,0.9952733578828389,101.672,1128249.5445129166,0.0
2015-11-18 00:00:00.000,0.9944285799213992,103.4,687203.3331021931,0.0
2015-11-19 00:00:00.000,0.9514712892422663,102.71,434385.481510446,0.0
2015-11-20 00:00:00.000,0.9268031189591781,103.77,606560.338362119,0.0
2015-11-21 00:00:00.000,0.9735724342696529,105.18,454926.9190034523,0.0
2015-11-22 00:00:00.000,0.96473853235469,106.068,371962.8833336563,0.0
2015-11-23 00:00:00.000,0.9452203362307195,111.621,437126.39426833094,0.0
2015-11-24 00:00:00.000,0.8993611354663962,111.87,354914.08621214016,0.0
2015-11-25 00:00:00.000,0.8677070917677269,109.867,708867.1776788787,0.0
2015-11-26 00:00:00.000,0.8948747707881739,112.74,959696.4719438321,0.0
2015-11-27 00:00:00.000,0.8707128002545287,114.4,398595.4996438545,0.0
2015-11-28 00:00:00.000,0.9173987754375574,118.782,465064.93868912815,0.0
2015-11-29 00:00:00.000,0.8717449537893333,120.5,436939.13020833576,0.0
2015-11-30 00:00:00.000,0.8736009320890139,121.51,775372.5405749859,0.0
